# MeSH entry terms as MONDO disease synonyms -- PRECOMPUTED, do not hand-edit.
# script: scripts/build_mesh_disease_synonyms.py
# built: 2026-08-15T02:02:39+00:00
# mesh: desc2026.gz (NLM, public domain)
# mondo: releases/2026-08-04
# join: MONDO-asserted only (obo MESH xref + sssom exactMatch); unambiguous only; disease branch (C*/F03)
# rows: 8158 over 2594 MONDO terms
mondo_uri	mondo_label	synonym	mesh_id
http://purl.obolibrary.org/obo/MONDO_0003939	muscle tissue disorder	Myopathic Conditions	MESH:D009135
http://purl.obolibrary.org/obo/MONDO_0003939	muscle tissue disorder	Myopathies	MESH:D009135
http://purl.obolibrary.org/obo/MONDO_0003939	muscle tissue disorder	Myopathy	MESH:D009135
http://purl.obolibrary.org/obo/MONDO_0003947	hyper-IgM syndrome	Hyper IgM Immunodeficiency Syndrome	MESH:D053306
http://purl.obolibrary.org/obo/MONDO_0003947	hyper-IgM syndrome	Hyper IgM Syndrome	MESH:D053306
http://purl.obolibrary.org/obo/MONDO_0003947	hyper-IgM syndrome	Hyper-IgM Immunodeficiency Syndrome	MESH:D053306
http://purl.obolibrary.org/obo/MONDO_0003947	hyper-IgM syndrome	Hyper-IgM Immunodeficiency Syndromes	MESH:D053306
http://purl.obolibrary.org/obo/MONDO_0003947	hyper-IgM syndrome	Hyper-IgM Syndromes	MESH:D053306
http://purl.obolibrary.org/obo/MONDO_0003947	hyper-IgM syndrome	Immunodeficiency with Hyper IgM Syndrome	MESH:D053306
http://purl.obolibrary.org/obo/MONDO_0003947	hyper-IgM syndrome	Immunodeficiency with Hyper-IgM Syndrome	MESH:D053306
http://purl.obolibrary.org/obo/MONDO_0003969	amphetamine abuse	Amphetamine Related Disorders	MESH:D019969
http://purl.obolibrary.org/obo/MONDO_0003969	amphetamine abuse	Amphetamine-Related Disorders	MESH:D019969
http://purl.obolibrary.org/obo/MONDO_0003996	basal ganglia disorder	Basal Ganglia Diseases	MESH:D001480
http://purl.obolibrary.org/obo/MONDO_0003996	basal ganglia disorder	Basal Ganglia Disorders	MESH:D001480
http://purl.obolibrary.org/obo/MONDO_0004001	compartment syndrome	Compartment Syndromes	MESH:D003161
http://purl.obolibrary.org/obo/MONDO_0004038	dental enamel hypoplasia	Enamel Hypoplasias	MESH:D003744
http://purl.obolibrary.org/obo/MONDO_0004038	dental enamel hypoplasia	Hypoplastic Enamel	MESH:D003744
http://purl.obolibrary.org/obo/MONDO_0004049	combat disorder	Combat Disorders	MESH:D003130
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Dentin Hypersensitivities	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Dentin Hypersensitivity	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Dentin Sensitivities	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Dentine Hypersensitivities	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Dentine Hypersensitivity	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Dentine Sensitivities	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Dentine Sensitivity	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Tooth Sensitivities	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004059	dentin sensitivity	Tooth Sensitivity	MESH:D003807
http://purl.obolibrary.org/obo/MONDO_0004069	inborn mitochondrial metabolism disorder	Mitochondrial Diseases	MESH:D028361
http://purl.obolibrary.org/obo/MONDO_0004069	inborn mitochondrial metabolism disorder	Mitochondrial Disorder	MESH:D028361
http://purl.obolibrary.org/obo/MONDO_0004069	inborn mitochondrial metabolism disorder	Mitochondrial Disorders	MESH:D028361
http://purl.obolibrary.org/obo/MONDO_0004095	B-cell neoplasm	B Cell Lymphoma	MESH:D016393
http://purl.obolibrary.org/obo/MONDO_0004095	B-cell neoplasm	B-Cell Lymphoma	MESH:D016393
http://purl.obolibrary.org/obo/MONDO_0004095	B-cell neoplasm	B-Cell Lymphomas	MESH:D016393
http://purl.obolibrary.org/obo/MONDO_0004126	thyroiditis	Thyroiditides	MESH:D013966
http://purl.obolibrary.org/obo/MONDO_0004169	premenstrual tension	Premenstrual Syndromes	MESH:D011293
http://purl.obolibrary.org/obo/MONDO_0004180	benign urinary system neoplasm	Urinary Tract Neoplasms	MESH:D014571
http://purl.obolibrary.org/obo/MONDO_0004180	benign urinary system neoplasm	Urologic Neoplasm	MESH:D014571
http://purl.obolibrary.org/obo/MONDO_0004180	benign urinary system neoplasm	Urologic Neoplasms	MESH:D014571
http://purl.obolibrary.org/obo/MONDO_0004180	benign urinary system neoplasm	Urological Neoplasm	MESH:D014571
http://purl.obolibrary.org/obo/MONDO_0004180	benign urinary system neoplasm	Urological Neoplasms	MESH:D014571
http://purl.obolibrary.org/obo/MONDO_0004184	urethral disorder	Urethral Disease	MESH:D014522
http://purl.obolibrary.org/obo/MONDO_0004184	urethral disorder	Urethral Diseases	MESH:D014522
http://purl.obolibrary.org/obo/MONDO_0004225	monoclonal gammopathy of uncertain significance	Benign Monoclonal Gammapathies	MESH:D008998
http://purl.obolibrary.org/obo/MONDO_0004225	monoclonal gammopathy of uncertain significance	Benign Monoclonal Gammapathy	MESH:D008998
http://purl.obolibrary.org/obo/MONDO_0004225	monoclonal gammopathy of uncertain significance	Benign Monoclonal Gammopathies	MESH:D008998
http://purl.obolibrary.org/obo/MONDO_0004225	monoclonal gammopathy of uncertain significance	Monoclonal Gammapathy of Undetermined Significance	MESH:D008998
http://purl.obolibrary.org/obo/MONDO_0004230	adenomatoid tumor	Adenomatoid Tumors	MESH:D018254
http://purl.obolibrary.org/obo/MONDO_0004235	diverticulitis	Diverticulitides	MESH:D004238
http://purl.obolibrary.org/obo/MONDO_0004242	active peptic ulcer disease	Peptic Ulcer Hemorrhage	MESH:D010438
http://purl.obolibrary.org/obo/MONDO_0004242	active peptic ulcer disease	Peptic Ulcer Hemorrhages	MESH:D010438
http://purl.obolibrary.org/obo/MONDO_0004247	peptic ulcer disease	Gastroduodenal Ulcer	MESH:D010437
http://purl.obolibrary.org/obo/MONDO_0004247	peptic ulcer disease	Gastroduodenal Ulcers	MESH:D010437
http://purl.obolibrary.org/obo/MONDO_0004247	peptic ulcer disease	Peptic Ulcers	MESH:D010437
http://purl.obolibrary.org/obo/MONDO_0004260	peptic ulcer perforation	Peptic Ulcer Perforations	MESH:D010439
http://purl.obolibrary.org/obo/MONDO_0004298	stomach disorder	Gastric Disease	MESH:D013272
http://purl.obolibrary.org/obo/MONDO_0004298	stomach disorder	Gastric Diseases	MESH:D013272
http://purl.obolibrary.org/obo/MONDO_0004298	stomach disorder	Stomach Diseases	MESH:D013272
http://purl.obolibrary.org/obo/MONDO_0004323	muscular atrophy	Muscle Atrophies	MESH:D009133
http://purl.obolibrary.org/obo/MONDO_0004323	muscular atrophy	Muscle Atrophy	MESH:D009133
http://purl.obolibrary.org/obo/MONDO_0004323	muscular atrophy	Muscular Atrophies	MESH:D009133
http://purl.obolibrary.org/obo/MONDO_0004335	digestive system disorder	Gastrointestinal Disease	MESH:D005767
http://purl.obolibrary.org/obo/MONDO_0004335	digestive system disorder	Gastrointestinal Diseases	MESH:D005767
http://purl.obolibrary.org/obo/MONDO_0004335	digestive system disorder	Gastrointestinal Disorders	MESH:D005767
http://purl.obolibrary.org/obo/MONDO_0004351	intraocular lymphoma	Intraocular Lymphomas	MESH:D064090
http://purl.obolibrary.org/obo/MONDO_0004382	laryngeal disorder	Laryngeal Diseases	MESH:D007818
http://purl.obolibrary.org/obo/MONDO_0004382	laryngeal disorder	Larynx Diseases	MESH:D007818
http://purl.obolibrary.org/obo/MONDO_0004387	luteoma of pregnancy	Luteinoma	MESH:D018311
http://purl.obolibrary.org/obo/MONDO_0004387	luteoma of pregnancy	Luteoma	MESH:D018311
http://purl.obolibrary.org/obo/MONDO_0004387	luteoma of pregnancy	Luteomas	MESH:D018311
http://purl.obolibrary.org/obo/MONDO_0004389	mite infestation	Acariasis	MESH:D008924
http://purl.obolibrary.org/obo/MONDO_0004389	mite infestation	Mite Infestations	MESH:D008924
http://purl.obolibrary.org/obo/MONDO_0004390	ocular hypotension	Ocular Hypotony	MESH:D015814
http://purl.obolibrary.org/obo/MONDO_0004425	hyperthyroidism	Hyperthyroid	MESH:D006980
http://purl.obolibrary.org/obo/MONDO_0004425	hyperthyroidism	Hyperthyroids	MESH:D006980
http://purl.obolibrary.org/obo/MONDO_0004431	hemarthrosis	Hemarthroses	MESH:D006395
http://purl.obolibrary.org/obo/MONDO_0004492	mediastinitis	Mediastinitides	MESH:D008480
http://purl.obolibrary.org/obo/MONDO_0004492	mediastinitis	Mediastinum Inflammation	MESH:D008480
http://purl.obolibrary.org/obo/MONDO_0004492	mediastinitis	Mediastinum Inflammations	MESH:D008480
http://purl.obolibrary.org/obo/MONDO_0004496	myocarditis	Myocarditides	MESH:D009205
http://purl.obolibrary.org/obo/MONDO_0004508	periapical periodontitis	Apical Periodontitides	MESH:D010485
http://purl.obolibrary.org/obo/MONDO_0004508	periapical periodontitis	Apical Periodontitis	MESH:D010485
http://purl.obolibrary.org/obo/MONDO_0004508	periapical periodontitis	Periapical Periodontitides	MESH:D010485
http://purl.obolibrary.org/obo/MONDO_0004565	intestinal obstruction	Intestinal Obstructions	MESH:D007415
http://purl.obolibrary.org/obo/MONDO_0004566	postgastrectomy syndrome	Postgastrectomy Syndromes	MESH:D011178
http://purl.obolibrary.org/obo/MONDO_0004572	cyclothymic disorder	Cyclothymic Disorders	MESH:D003527
http://purl.obolibrary.org/obo/MONDO_0004572	cyclothymic disorder	Cyclothymic Personalities	MESH:D003527
http://purl.obolibrary.org/obo/MONDO_0004574	pyridoxine deficiency anemia	Vitamin B 6 Deficiency	MESH:D026681
http://purl.obolibrary.org/obo/MONDO_0004575	choline deficiency disease	Choline Deficiencies	MESH:D002796
http://purl.obolibrary.org/obo/MONDO_0004575	choline deficiency disease	Choline Deficiency	MESH:D002796
http://purl.obolibrary.org/obo/MONDO_0004577	corneal ulcer	Ulcerative Keratitides	MESH:D003320
http://purl.obolibrary.org/obo/MONDO_0004577	corneal ulcer	Ulcerative Keratitis	MESH:D003320
http://purl.obolibrary.org/obo/MONDO_0004579	retinoschisis	Retinoschises	MESH:D041441
http://purl.obolibrary.org/obo/MONDO_0004580	retinal degeneration	Retinal Degenerations	MESH:D012162
http://purl.obolibrary.org/obo/MONDO_0004585	polyhydramnios	Hydramnios	MESH:D006831
http://purl.obolibrary.org/obo/MONDO_0004592	impetigo	Impetigos	MESH:D007169
http://purl.obolibrary.org/obo/MONDO_0004597	pulmonary embolism and infarction	Pulmonary Infarct	MESH:D054060
http://purl.obolibrary.org/obo/MONDO_0004597	pulmonary embolism and infarction	Pulmonary Infarction	MESH:D054060
http://purl.obolibrary.org/obo/MONDO_0004597	pulmonary embolism and infarction	Pulmonary Infarctions	MESH:D054060
http://purl.obolibrary.org/obo/MONDO_0004597	pulmonary embolism and infarction	Pulmonary Infarcts	MESH:D054060
http://purl.obolibrary.org/obo/MONDO_0004608	oropharynx cancer	Oropharyngeal Neoplasm	MESH:D009959
http://purl.obolibrary.org/obo/MONDO_0004608	oropharynx cancer	Oropharyngeal Neoplasms	MESH:D009959
http://purl.obolibrary.org/obo/MONDO_0004608	oropharynx cancer	Oropharynx Neoplasm	MESH:D009959
http://purl.obolibrary.org/obo/MONDO_0004608	oropharynx cancer	Oropharynx Neoplasms	MESH:D009959
http://purl.obolibrary.org/obo/MONDO_0004609	herpes simplex infectious disease	Herpes Simplex	MESH:D006561
http://purl.obolibrary.org/obo/MONDO_0004609	herpes simplex infectious disease	Herpes Simplex Virus Infection	MESH:D006561
http://purl.obolibrary.org/obo/MONDO_0004612	malignant histiocytosis	Malignant Histiocytic Disorder	MESH:D015620
http://purl.obolibrary.org/obo/MONDO_0004625	phlebitis	Phlebitides	MESH:D010689
http://purl.obolibrary.org/obo/MONDO_0004631	tongue cancer	Tongue Neoplasm	MESH:D014062
http://purl.obolibrary.org/obo/MONDO_0004631	tongue cancer	Tongue Neoplasms	MESH:D014062
http://purl.obolibrary.org/obo/MONDO_0004643	myeloid leukemia	Granulocytic Leukemia	MESH:D007951
http://purl.obolibrary.org/obo/MONDO_0004643	myeloid leukemia	Granulocytic Leukemias	MESH:D007951
http://purl.obolibrary.org/obo/MONDO_0004643	myeloid leukemia	Myelocytic Leukemias	MESH:D007951
http://purl.obolibrary.org/obo/MONDO_0004643	myeloid leukemia	Myelogenous Leukemias	MESH:D007951
http://purl.obolibrary.org/obo/MONDO_0004643	myeloid leukemia	Myeloid Leukemias	MESH:D007951
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Bed Sore	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Bed Sores	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Bedsore	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Bedsores	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Decubitus Sore	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Decubitus Sores	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Decubitus Ulcers	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Pressure Injuries	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Pressure Injury	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Pressure Sore	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004646	decubitus ulcer	Pressure Ulcers	MESH:D003668
http://purl.obolibrary.org/obo/MONDO_0004647	in situ carcinoma	Preinvasive Carcinoma	MESH:D002278
http://purl.obolibrary.org/obo/MONDO_0004648	vascular dementia	Vascular Dementias	MESH:D015140
http://purl.obolibrary.org/obo/MONDO_0004651	smallpox	Variolas	MESH:D012899
http://purl.obolibrary.org/obo/MONDO_0004652	bacterial pneumonia	Bacterial Pneumonias	MESH:D018410
http://purl.obolibrary.org/obo/MONDO_0004656	rubella	Rubellas	MESH:D012409
http://purl.obolibrary.org/obo/MONDO_0004656	rubella	Three Day Measle	MESH:D012409
http://purl.obolibrary.org/obo/MONDO_0004664	helminthiasis	Helminthiases	MESH:D006373
http://purl.obolibrary.org/obo/MONDO_0004668	fascioliasis	Fasciola Infection	MESH:D005211
http://purl.obolibrary.org/obo/MONDO_0004668	fascioliasis	Fasciola Infections	MESH:D005211
http://purl.obolibrary.org/obo/MONDO_0004668	fascioliasis	Fascioliases	MESH:D005211
http://purl.obolibrary.org/obo/MONDO_0004669	salivary gland cancer	Salivary Gland Neoplasm	MESH:D012468
http://purl.obolibrary.org/obo/MONDO_0004669	salivary gland cancer	Salivary Gland Neoplasms	MESH:D012468
http://purl.obolibrary.org/obo/MONDO_0004674	chorioretinitis	Chorioretinitides	MESH:D002825
http://purl.obolibrary.org/obo/MONDO_0004675	mitochondrial encephalomyopathy	Mitochondrial Encephalomyopathies	MESH:D017237
http://purl.obolibrary.org/obo/MONDO_0004681	learning disability	Learning Disabilities	MESH:D007859
http://purl.obolibrary.org/obo/MONDO_0004691	autosomal dominant polycystic kidney disease	Adult Polycystic Kidney Disease	MESH:D016891
http://purl.obolibrary.org/obo/MONDO_0004691	autosomal dominant polycystic kidney disease	Autosomal Dominant Polycystic Kidney	MESH:D016891
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	Hepato Pulmonary Syndrome	MESH:D020065
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	Hepato-Pulmonary Syndrome	MESH:D020065
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	Hepato-Pulmonary Syndromes	MESH:D020065
http://purl.obolibrary.org/obo/MONDO_0004694	hepatopulmonary syndrome	Hepatopulmonary Syndromes	MESH:D020065
http://purl.obolibrary.org/obo/MONDO_0004700	parotid gland cancer	Parotid Neoplasm	MESH:D010307
http://purl.obolibrary.org/obo/MONDO_0004700	parotid gland cancer	Parotid Neoplasms	MESH:D010307
http://purl.obolibrary.org/obo/MONDO_0004712	herpes simplex dermatitis	Kaposi Varicelliform Eruption	MESH:D007617
http://purl.obolibrary.org/obo/MONDO_0004712	herpes simplex dermatitis	Kaposi's Varicelliform Eruption	MESH:D007617
http://purl.obolibrary.org/obo/MONDO_0004712	herpes simplex dermatitis	Kaposis Varicelliform Eruption	MESH:D007617
http://purl.obolibrary.org/obo/MONDO_0004729	dyskinesia of esophagus	Esophageal Dysmotilities	MESH:D015154
http://purl.obolibrary.org/obo/MONDO_0004729	dyskinesia of esophagus	Esophageal Dysmotility	MESH:D015154
http://purl.obolibrary.org/obo/MONDO_0004729	dyskinesia of esophagus	Esophageal Motility Disorders	MESH:D015154
http://purl.obolibrary.org/obo/MONDO_0004730	speech disorder	Speech Disorders	MESH:D013064
http://purl.obolibrary.org/obo/MONDO_0004736	inborn disorder of amino acid metabolism	Congenital Amino Acidopathies	MESH:D000592
http://purl.obolibrary.org/obo/MONDO_0004736	inborn disorder of amino acid metabolism	Congenital Amino Acidopathy	MESH:D000592
http://purl.obolibrary.org/obo/MONDO_0004736	inborn disorder of amino acid metabolism	Inborn Amino Acidopathies	MESH:D000592
http://purl.obolibrary.org/obo/MONDO_0004736	inborn disorder of amino acid metabolism	Inborn Amino Acidopathy	MESH:D000592
http://purl.obolibrary.org/obo/MONDO_0004741	tyrosinemia	Hereditary Tyrosinemia	MESH:D020176
http://purl.obolibrary.org/obo/MONDO_0004741	tyrosinemia	Hereditary Tyrosinemias	MESH:D020176
http://purl.obolibrary.org/obo/MONDO_0004741	tyrosinemia	Hypertyrosinemia	MESH:D020176
http://purl.obolibrary.org/obo/MONDO_0004741	tyrosinemia	Tyrosinemias	MESH:D020176
http://purl.obolibrary.org/obo/MONDO_0004743	hyperhomocysteinemia	Hyperhomocysteinemias	MESH:D020138
http://purl.obolibrary.org/obo/MONDO_0004745	priapism	Priapisms	MESH:D011317
http://purl.obolibrary.org/obo/MONDO_0004747	cleft lip	Cleft Lips	MESH:D002971
http://purl.obolibrary.org/obo/MONDO_0004747	cleft lip	Harelip	MESH:D002971
http://purl.obolibrary.org/obo/MONDO_0004747	cleft lip	Harelips	MESH:D002971
http://purl.obolibrary.org/obo/MONDO_0004748	lip disorder	Lip Diseases	MESH:D008047
http://purl.obolibrary.org/obo/MONDO_0004750	language disorder	Language Disorders	MESH:D007806
http://purl.obolibrary.org/obo/MONDO_0004751	disease of orbital part of eye adnexa	Orbital Disease	MESH:D009916
http://purl.obolibrary.org/obo/MONDO_0004751	disease of orbital part of eye adnexa	Orbital Diseases	MESH:D009916
http://purl.obolibrary.org/obo/MONDO_0004754	rectal prolapse	Rectal Prolapses	MESH:D012005
http://purl.obolibrary.org/obo/MONDO_0004755	monieziasis	Monieziases	MESH:D008989
http://purl.obolibrary.org/obo/MONDO_0004758	scotoma	Scotomas	MESH:D012607
http://purl.obolibrary.org/obo/MONDO_0004766	status asthmaticus	Asthmatic Crises	MESH:D013224
http://purl.obolibrary.org/obo/MONDO_0004766	status asthmaticus	Asthmatic Crisis	MESH:D013224
http://purl.obolibrary.org/obo/MONDO_0004766	status asthmaticus	Asthmatic Shock	MESH:D013224
http://purl.obolibrary.org/obo/MONDO_0004766	status asthmaticus	Asthmatic Shocks	MESH:D013224
http://purl.obolibrary.org/obo/MONDO_0004768	keratoconjunctivitis	Keratoconjunctivitides	MESH:D007637
http://purl.obolibrary.org/obo/MONDO_0004770	exophthalmos	Proptoses	MESH:D005094
http://purl.obolibrary.org/obo/MONDO_0004773	iridocyclitis	Heterochromic Cyclitides	MESH:D015863
http://purl.obolibrary.org/obo/MONDO_0004773	iridocyclitis	Heterochromic Cyclitis	MESH:D015863
http://purl.obolibrary.org/obo/MONDO_0004773	iridocyclitis	Iridocyclitides	MESH:D015863
http://purl.obolibrary.org/obo/MONDO_0004779	epididymitis	Epididymitides	MESH:D004823
http://purl.obolibrary.org/obo/MONDO_0004785	blepharitis	Blepharitides	MESH:D001762
http://purl.obolibrary.org/obo/MONDO_0004789	cholangitis	Cholangitides	MESH:D002761
http://purl.obolibrary.org/obo/MONDO_0004790	fatty liver disease	Hepatic Steatosis	MESH:D005234
http://purl.obolibrary.org/obo/MONDO_0004790	fatty liver disease	Hepatosteatosis	MESH:D005234
http://purl.obolibrary.org/obo/MONDO_0004795	otitis externa	External Ear Inflammation	MESH:D010032
http://purl.obolibrary.org/obo/MONDO_0004795	otitis externa	External Ear Inflammations	MESH:D010032
http://purl.obolibrary.org/obo/MONDO_0004795	otitis externa	External Otitides	MESH:D010032
http://purl.obolibrary.org/obo/MONDO_0004795	otitis externa	External Otitis	MESH:D010032
http://purl.obolibrary.org/obo/MONDO_0004802	pulmonary eosinophilia	Pulmonary Eosinophilias	MESH:D011657
http://purl.obolibrary.org/obo/MONDO_0004805	leukocyte disorder	Leukocyte Disorders	MESH:D007960
http://purl.obolibrary.org/obo/MONDO_0004821	nasopharyngeal disorder	Diseases of Nasopharynx	MESH:D009302
http://purl.obolibrary.org/obo/MONDO_0004821	nasopharyngeal disorder	Nasopharyngeal Disease	MESH:D009302
